split,subject_id,lifelog_date,sensor,row_count,present,missing
train,id01,2024-08-31,ch2025_mWifi,88,1,0
train,id01,2024-08-31,ch2025_wHr,1,1,0
train,id01,2024-08-31,ch2025_wLight,354,1,0
train,id01,2024-08-31,ch2025_wPedo,1042,1,0
train,id02,2024-07-17,ch2025_mACStatus,675,1,0
train,id02,2024-07-17,ch2025_mActivity,715,1,0
train,id02,2024-07-17,ch2025_mAmbience,330,1,0
train,id02,2024-07-17,ch2025_mBle,13,1,0
train,id02,2024-07-17,ch2025_mGps,715,1,0
train,id02,2024-07-17,ch2025_mLight,72,1,0
train,id02,2024-07-17,ch2025_mScreenStatus,620,1,0
train,id02,2024-07-17,ch2025_mUsageStats,45,1,0
train,id02,2024-07-17,ch2025_mWifi,37,1,0
train,id02,2024-07-17,ch2025_wHr,365,1,0
train,id02,2024-07-17,ch2025_wLight,330,1,0
train,id02,2024-07-17,ch2025_wPedo,413,1,0
train,id02,2024-07-18,ch2025_mACStatus,1370,1,0
train,id02,2024-07-18,ch2025_mActivity,1440,1,0
train,id02,2024-07-18,ch2025_mAmbience,720,1,0
train,id02,2024-07-18,ch2025_mBle,12,1,0
train,id02,2024-07-18,ch2025_mGps,1425,1,0
train,id02,2024-07-18,ch2025_mLight,144,1,0
train,id02,2024-07-18,ch2025_mScreenStatus,1335,1,0
train,id02,2024-07-18,ch2025_mUsageStats,72,1,0
train,id02,2024-07-18,ch2025_mWifi,142,1,0
train,id02,2024-07-18,ch2025_wHr,219,1,0
train,id02,2024-07-18,ch2025_wLight,419,1,0
train,id02,2024-07-18,ch2025_wPedo,625,1,0
train,id02,2024-07-20,ch2025_mACStatus,1425,1,0
train,id02,2024-07-20,ch2025_mActivity,1425,1,0
train,id02,2024-07-20,ch2025_mAmbience,662,1,0
train,id02,2024-07-20,ch2025_mBle,5,1,0
train,id02,2024-07-20,ch2025_mGps,1390,1,0
train,id02,2024-07-20,ch2025_mLight,144,1,0
train,id02,2024-07-20,ch2025_mScreenStatus,1425,1,0
train,id02,2024-07-20,ch2025_mUsageStats,48,1,0
train,id02,2024-07-20,ch2025_mWifi,121,1,0
train,id02,2024-07-20,ch2025_wHr,497,1,0
train,id02,2024-07-20,ch2025_wLight,654,1,0
train,id02,2024-07-20,ch2025_wPedo,630,1,0
train,id02,2024-07-21,ch2025_mACStatus,1430,1,0
train,id02,2024-07-21,ch2025_mActivity,1440,1,0
train,id02,2024-07-21,ch2025_mAmbience,720,1,0
train,id02,2024-07-21,ch2025_mBle,12,1,0
train,id02,2024-07-21,ch2025_mGps,1423,1,0
train,id02,2024-07-21,ch2025_mLight,144,1,0
train,id02,2024-07-21,ch2025_mScreenStatus,1440,1,0
train,id02,2024-07-21,ch2025_mUsageStats,57,1,0
train,id02,2024-07-21,ch2025_mWifi,129,1,0
train,id02,2024-07-21,ch2025_wHr,594,1,0
train,id02,2024-07-21,ch2025_wLight,1228,1,0
train,id02,2024-07-21,ch2025_wPedo,1426,1,0
train,id02,2024-07-22,ch2025_mACStatus,1430,1,0
train,id02,2024-07-22,ch2025_mActivity,1440,1,0
train,id02,2024-07-22,ch2025_mAmbience,720,1,0
train,id02,2024-07-22,ch2025_mBle,12,1,0
train,id02,2024-07-22,ch2025_mGps,1440,1,0
train,id02,2024-07-22,ch2025_mLight,144,1,0
train,id02,2024-07-22,ch2025_mScreenStatus,1440,1,0
train,id02,2024-07-22,ch2025_mUsageStats,76,1,0
train,id02,2024-07-22,ch2025_mWifi,136,1,0
train,id02,2024-07-22,ch2025_wHr,770,1,0
train,id02,2024-07-22,ch2025_wLight,915,1,0
train,id02,2024-07-22,ch2025_wPedo,1132,1,0
train,id02,2024-07-23,ch2025_mACStatus,1440,1,0
train,id02,2024-07-23,ch2025_mActivity,1440,1,0
train,id02,2024-07-23,ch2025_mAmbience,720,1,0
train,id02,2024-07-23,ch2025_mBle,22,1,0
train,id02,2024-07-23,ch2025_mGps,1440,1,0
train,id02,2024-07-23,ch2025_mLight,144,1,0
train,id02,2024-07-23,ch2025_mScreenStatus,1430,1,0
train,id02,2024-07-23,ch2025_mUsageStats,83,1,0
train,id02,2024-07-23,ch2025_mWifi,142,1,0
train,id02,2024-07-23,ch2025_wHr,457,1,0
train,id02,2024-07-23,ch2025_wLight,458,1,0
train,id02,2024-07-23,ch2025_wPedo,461,1,0
train,id02,2024-07-25,ch2025_mACStatus,1430,1,0
train,id02,2024-07-25,ch2025_mActivity,1440,1,0
train,id02,2024-07-25,ch2025_mAmbience,720,1,0
train,id02,2024-07-25,ch2025_mBle,28,1,0
train,id02,2024-07-25,ch2025_mGps,1440,1,0
train,id02,2024-07-25,ch2025_mLight,144,1,0
train,id02,2024-07-25,ch2025_mScreenStatus,1420,1,0
train,id02,2024-07-25,ch2025_mUsageStats,80,1,0
train,id02,2024-07-25,ch2025_mWifi,141,1,0
train,id02,2024-07-25,ch2025_wHr,611,1,0
train,id02,2024-07-25,ch2025_wLight,1333,1,0
train,id02,2024-07-25,ch2025_wPedo,1284,1,0
train,id02,2024-07-28,ch2025_mACStatus,1440,1,0
train,id02,2024-07-28,ch2025_mActivity,1440,1,0
train,id02,2024-07-28,ch2025_mAmbience,720,1,0
train,id02,2024-07-28,ch2025_mBle,13,1,0
train,id02,2024-07-28,ch2025_mGps,1440,1,0
train,id02,2024-07-28,ch2025_mLight,144,1,0
train,id02,2024-07-28,ch2025_mScreenStatus,1440,1,0
train,id02,2024-07-28,ch2025_mUsageStats,60,1,0
train,id02,2024-07-28,ch2025_mWifi,136,1,0
train,id02,2024-07-28,ch2025_wHr,810,1,0
train,id02,2024-07-28,ch2025_wLight,1372,1,0
train,id02,2024-07-28,ch2025_wPedo,1440,1,0
train,id02,2024-07-29,ch2025_mACStatus,1430,1,0
train,id02,2024-07-29,ch2025_mActivity,1440,1,0
train,id02,2024-07-29,ch2025_mAmbience,720,1,0
train,id02,2024-07-29,ch2025_mBle,17,1,0
train,id02,2024-07-29,ch2025_mGps,1440,1,0
train,id02,2024-07-29,ch2025_mLight,144,1,0
train,id02,2024-07-29,ch2025_mScreenStatus,1410,1,0
train,id02,2024-07-29,ch2025_mUsageStats,74,1,0
train,id02,2024-07-29,ch2025_mWifi,109,1,0
train,id02,2024-07-29,ch2025_wHr,933,1,0
train,id02,2024-07-29,ch2025_wLight,1228,1,0
train,id02,2024-07-29,ch2025_wPedo,1301,1,0
train,id02,2024-07-30,ch2025_mACStatus,1440,1,0
train,id02,2024-07-30,ch2025_mActivity,1440,1,0
train,id02,2024-07-30,ch2025_mAmbience,720,1,0
train,id02,2024-07-30,ch2025_mBle,17,1,0
train,id02,2024-07-30,ch2025_mGps,1393,1,0
train,id02,2024-07-30,ch2025_mLight,144,1,0
train,id02,2024-07-30,ch2025_mScreenStatus,1410,1,0
train,id02,2024-07-30,ch2025_mUsageStats,76,1,0
train,id02,2024-07-30,ch2025_mWifi,140,1,0
train,id02,2024-07-30,ch2025_wHr,276,1,0
train,id02,2024-07-30,ch2025_wLight,298,1,0
train,id02,2024-07-30,ch2025_wPedo,233,1,0
train,id02,2024-07-31,ch2025_mACStatus,1430,1,0
train,id02,2024-07-31,ch2025_mActivity,1440,1,0
train,id02,2024-07-31,ch2025_mAmbience,720,1,0
train,id02,2024-07-31,ch2025_mBle,14,1,0
train,id02,2024-07-31,ch2025_mGps,1423,1,0
train,id02,2024-07-31,ch2025_mLight,144,1,0
train,id02,2024-07-31,ch2025_mScreenStatus,1420,1,0
train,id02,2024-07-31,ch2025_mUsageStats,76,1,0
train,id02,2024-07-31,ch2025_mWifi,139,1,0
train,id02,2024-07-31,ch2025_wHr,682,1,0
train,id02,2024-07-31,ch2025_wLight,972,1,0
train,id02,2024-07-31,ch2025_wPedo,624,1,0
train,id02,2024-08-03,ch2025_mACStatus,1440,1,0
train,id02,2024-08-03,ch2025_mActivity,1440,1,0
train,id02,2024-08-03,ch2025_mAmbience,720,1,0
train,id02,2024-08-03,ch2025_mBle,9,1,0
train,id02,2024-08-03,ch2025_mGps,1414,1,0
train,id02,2024-08-03,ch2025_mLight,144,1,0
train,id02,2024-08-03,ch2025_mScreenStatus,1390,1,0
train,id02,2024-08-03,ch2025_mUsageStats,45,1,0
train,id02,2024-08-03,ch2025_mWifi,127,1,0
train,id02,2024-08-03,ch2025_wHr,353,1,0
train,id02,2024-08-03,ch2025_wLight,692,1,0
train,id02,2024-08-03,ch2025_wPedo,746,1,0
train,id02,2024-08-04,ch2025_mACStatus,1318,1,0
train,id02,2024-08-04,ch2025_mActivity,1348,1,0
train,id02,2024-08-04,ch2025_mAmbience,676,1,0
train,id02,2024-08-04,ch2025_mBle,10,1,0
train,id02,2024-08-04,ch2025_mGps,1291,1,0
train,id02,2024-08-04,ch2025_mLight,135,1,0
train,id02,2024-08-04,ch2025_mScreenStatus,1348,1,0
train,id02,2024-08-04,ch2025_mUsageStats,45,1,0
train,id02,2024-08-04,ch2025_mWifi,129,1,0
train,id02,2024-08-04,ch2025_wHr,625,1,0
train,id02,2024-08-04,ch2025_wLight,1328,1,0
train,id02,2024-08-04,ch2025_wPedo,1189,1,0
train,id02,2024-08-05,ch2025_mACStatus,1407,1,0
train,id02,2024-08-05,ch2025_mActivity,1407,1,0
train,id02,2024-08-05,ch2025_mAmbience,690,1,0
train,id02,2024-08-05,ch2025_mBle,29,1,0
train,id02,2024-08-05,ch2025_mGps,1406,1,0
train,id02,2024-08-05,ch2025_mLight,141,1,0
train,id02,2024-08-05,ch2025_mScreenStatus,1407,1,0
train,id02,2024-08-05,ch2025_mUsageStats,79,1,0
train,id02,2024-08-05,ch2025_mWifi,139,1,0
train,id02,2024-08-05,ch2025_wHr,853,1,0
train,id02,2024-08-05,ch2025_wLight,1412,1,0
train,id02,2024-08-05,ch2025_wPedo,1409,1,0
train,id02,2024-08-06,ch2025_mACStatus,1440,1,0
train,id02,2024-08-06,ch2025_mActivity,1440,1,0
train,id02,2024-08-06,ch2025_mAmbience,720,1,0
train,id02,2024-08-06,ch2025_mBle,18,1,0
train,id02,2024-08-06,ch2025_mGps,1423,1,0
train,id02,2024-08-06,ch2025_mLight,144,1,0
train,id02,2024-08-06,ch2025_mScreenStatus,1440,1,0
train,id02,2024-08-06,ch2025_mUsageStats,66,1,0
train,id02,2024-08-06,ch2025_mWifi,135,1,0
train,id02,2024-08-06,ch2025_wHr,535,1,0
train,id02,2024-08-06,ch2025_wLight,720,1,0
train,id02,2024-08-06,ch2025_wPedo,727,1,0
train,id02,2024-08-07,ch2025_mACStatus,1440,1,0
train,id02,2024-08-07,ch2025_mActivity,1440,1,0
train,id02,2024-08-07,ch2025_mAmbience,720,1,0
train,id02,2024-08-07,ch2025_mBle,18,1,0
train,id02,2024-08-07,ch2025_mGps,1440,1,0
train,id02,2024-08-07,ch2025_mLight,144,1,0
train,id02,2024-08-07,ch2025_mScreenStatus,1440,1,0
train,id02,2024-08-07,ch2025_mUsageStats,75,1,0
train,id02,2024-08-07,ch2025_mWifi,141,1,0
train,id02,2024-08-07,ch2025_wHr,545,1,0
train,id02,2024-08-07,ch2025_wLight,1175,1,0
train,id02,2024-08-07,ch2025_wPedo,1290,1,0
train,id02,2024-08-09,ch2025_mACStatus,1440,1,0
train,id02,2024-08-09,ch2025_mActivity,1440,1,0
train,id02,2024-08-09,ch2025_mAmbience,720,1,0
train,id02,2024-08-09,ch2025_mBle,15,1,0
train,id02,2024-08-09,ch2025_mGps,1377,1,0
train,id02,2024-08-09,ch2025_mLight,144,1,0
train,id02,2024-08-09,ch2025_mScreenStatus,1440,1,0
train,id02,2024-08-09,ch2025_mUsageStats,51,1,0
train,id02,2024-08-09,ch2025_mWifi,133,1,0
train,id02,2024-08-09,ch2025_wHr,570,1,0
train,id02,2024-08-09,ch2025_wLight,760,1,0
train,id02,2024-08-09,ch2025_wPedo,792,1,0
train,id02,2024-08-10,ch2025_mACStatus,1440,1,0
train,id02,2024-08-10,ch2025_mActivity,1440,1,0
train,id02,2024-08-10,ch2025_mAmbience,720,1,0
train,id02,2024-08-10,ch2025_mBle,10,1,0
train,id02,2024-08-10,ch2025_mGps,1406,1,0
train,id02,2024-08-10,ch2025_mLight,144,1,0
train,id02,2024-08-10,ch2025_mScreenStatus,1440,1,0
train,id02,2024-08-10,ch2025_mUsageStats,61,1,0
train,id02,2024-08-10,ch2025_mWifi,139,1,0
train,id02,2024-08-10,ch2025_wHr,489,1,0
train,id02,2024-08-10,ch2025_wLight,1086,1,0
train,id02,2024-08-10,ch2025_wPedo,1164,1,0
train,id02,2024-08-11,ch2025_mACStatus,1440,1,0
train,id02,2024-08-11,ch2025_mActivity,1440,1,0
train,id02,2024-08-11,ch2025_mAmbience,720,1,0
train,id02,2024-08-11,ch2025_mBle,20,1,0
train,id02,2024-08-11,ch2025_mGps,1403,1,0
train,id02,2024-08-11,ch2025_mLight,144,1,0
train,id02,2024-08-11,ch2025_mScreenStatus,1440,1,0
train,id02,2024-08-11,ch2025_mUsageStats,60,1,0
train,id02,2024-08-11,ch2025_mWifi,128,1,0
train,id02,2024-08-11,ch2025_wHr,436,1,0
train,id02,2024-08-11,ch2025_wLight,1006,1,0
train,id02,2024-08-11,ch2025_wPedo,1300,1,0
train,id02,2024-08-12,ch2025_mACStatus,1440,1,0
train,id02,2024-08-12,ch2025_mActivity,1440,1,0
train,id02,2024-08-12,ch2025_mAmbience,720,1,0
train,id02,2024-08-12,ch2025_mBle,7,1,0
train,id02,2024-08-12,ch2025_mGps,1425,1,0
train,id02,2024-08-12,ch2025_mLight,144,1,0
train,id02,2024-08-12,ch2025_mScreenStatus,1440,1,0
train,id02,2024-08-12,ch2025_mUsageStats,58,1,0
train,id02,2024-08-12,ch2025_mWifi,138,1,0
train,id02,2024-08-12,ch2025_wHr,936,1,0
train,id02,2024-08-12,ch2025_wLight,1358,1,0
train,id02,2024-08-12,ch2025_wPedo,1420,1,0
train,id02,2024-08-13,ch2025_mACStatus,1382,1,0
train,id02,2024-08-13,ch2025_mActivity,1382,1,0
train,id02,2024-08-13,ch2025_mAmbience,691,1,0
train,id02,2024-08-13,ch2025_mBle,8,1,0
train,id02,2024-08-13,ch2025_mGps,1386,1,0
train,id02,2024-08-13,ch2025_mLight,139,1,0
train,id02,2024-08-13,ch2025_mScreenStatus,1382,1,0
train,id02,2024-08-13,ch2025_mUsageStats,76,1,0
train,id02,2024-08-13,ch2025_mWifi,133,1,0
train,id02,2024-08-13,ch2025_wHr,741,1,0
train,id02,2024-08-13,ch2025_wLight,1088,1,0
train,id02,2024-08-13,ch2025_wPedo,1157,1,0
train,id02,2024-08-14,ch2025_mACStatus,1240,1,0
train,id02,2024-08-14,ch2025_mActivity,1250,1,0
train,id02,2024-08-14,ch2025_mAmbience,623,1,0
train,id02,2024-08-14,ch2025_mBle,15,1,0
train,id02,2024-08-14,ch2025_mGps,1234,1,0
train,id02,2024-08-14,ch2025_mLight,127,1,0
train,id02,2024-08-14,ch2025_mScreenStatus,1230,1,0
train,id02,2024-08-14,ch2025_mUsageStats,59,1,0
train,id02,2024-08-14,ch2025_mWifi,125,1,0
train,id02,2024-08-14,ch2025_wHr,640,1,0
train,id02,2024-08-14,ch2025_wLight,1259,1,0
train,id02,2024-08-14,ch2025_wPedo,1420,1,0
train,id02,2024-08-15,ch2025_mACStatus,1410,1,0
train,id02,2024-08-15,ch2025_mActivity,1440,1,0
train,id02,2024-08-15,ch2025_mAmbience,720,1,0
train,id02,2024-08-15,ch2025_mBle,21,1,0
train,id02,2024-08-15,ch2025_mGps,1431,1,0
train,id02,2024-08-15,ch2025_mLight,144,1,0
train,id02,2024-08-15,ch2025_mScreenStatus,1400,1,0
train,id02,2024-08-15,ch2025_mUsageStats,62,1,0
train,id02,2024-08-15,ch2025_mWifi,131,1,0
train,id02,2024-08-15,ch2025_wHr,238,1,0
train,id02,2024-08-15,ch2025_wLight,965,1,0
train,id02,2024-08-15,ch2025_wPedo,1266,1,0
train,id02,2024-08-16,ch2025_mACStatus,1380,1,0
train,id02,2024-08-16,ch2025_mActivity,1440,1,0
train,id02,2024-08-16,ch2025_mAmbience,720,1,0
train,id02,2024-08-16,ch2025_mBle,19,1,0
train,id02,2024-08-16,ch2025_mGps,1385,1,0
train,id02,2024-08-16,ch2025_mLight,144,1,0
train,id02,2024-08-16,ch2025_mScreenStatus,1400,1,0
train,id02,2024-08-16,ch2025_mUsageStats,73,1,0
train,id02,2024-08-16,ch2025_mWifi,135,1,0
train,id02,2024-08-16,ch2025_wHr,409,1,0
train,id02,2024-08-16,ch2025_wLight,1158,1,0
train,id02,2024-08-16,ch2025_wPedo,1167,1,0
train,id02,2024-08-17,ch2025_mACStatus,1380,1,0
train,id02,2024-08-17,ch2025_mActivity,1440,1,0
train,id02,2024-08-17,ch2025_mAmbience,720,1,0
train,id02,2024-08-17,ch2025_mBle,20,1,0
train,id02,2024-08-17,ch2025_mGps,1434,1,0
train,id02,2024-08-17,ch2025_mLight,144,1,0
train,id02,2024-08-17,ch2025_mScreenStatus,1320,1,0
train,id02,2024-08-17,ch2025_mUsageStats,53,1,0
train,id02,2024-08-17,ch2025_mWifi,142,1,0
train,id02,2024-08-17,ch2025_wHr,723,1,0
train,id02,2024-08-17,ch2025_wLight,780,1,0
train,id02,2024-08-17,ch2025_wPedo,943,1,0
train,id02,2024-08-18,ch2025_mACStatus,1380,1,0
train,id02,2024-08-18,ch2025_mActivity,1440,1,0
train,id02,2024-08-18,ch2025_mAmbience,720,1,0
train,id02,2024-08-18,ch2025_mBle,8,1,0
train,id02,2024-08-18,ch2025_mGps,1407,1,0
train,id02,2024-08-18,ch2025_mLight,144,1,0
train,id02,2024-08-18,ch2025_mScreenStatus,1350,1,0
train,id02,2024-08-18,ch2025_mUsageStats,57,1,0
train,id02,2024-08-18,ch2025_mWifi,135,1,0
train,id02,2024-08-18,ch2025_wHr,371,1,0
train,id02,2024-08-18,ch2025_wLight,642,1,0
train,id02,2024-08-18,ch2025_wPedo,685,1,0
train,id02,2024-08-19,ch2025_mACStatus,1380,1,0
train,id02,2024-08-19,ch2025_mActivity,1440,1,0
train,id02,2024-08-19,ch2025_mAmbience,720,1,0
train,id02,2024-08-19,ch2025_mBle,11,1,0
train,id02,2024-08-19,ch2025_mGps,1395,1,0
train,id02,2024-08-19,ch2025_mLight,144,1,0
train,id02,2024-08-19,ch2025_mScreenStatus,1322,1,0
train,id02,2024-08-19,ch2025_mUsageStats,54,1,0
train,id02,2024-08-19,ch2025_mWifi,134,1,0
train,id02,2024-08-19,ch2025_wHr,694,1,0
train,id02,2024-08-19,ch2025_wLight,1286,1,0
train,id02,2024-08-19,ch2025_wPedo,1426,1,0
train,id02,2024-08-20,ch2025_mACStatus,1390,1,0
train,id02,2024-08-20,ch2025_mActivity,1440,1,0
train,id02,2024-08-20,ch2025_mAmbience,720,1,0
train,id02,2024-08-20,ch2025_mBle,17,1,0
train,id02,2024-08-20,ch2025_mGps,1434,1,0
train,id02,2024-08-20,ch2025_mLight,144,1,0
train,id02,2024-08-20,ch2025_mScreenStatus,1338,1,0
train,id02,2024-08-20,ch2025_mUsageStats,66,1,0
train,id02,2024-08-20,ch2025_mWifi,125,1,0
train,id02,2024-08-20,ch2025_wHr,680,1,0
train,id02,2024-08-20,ch2025_wLight,1100,1,0
train,id02,2024-08-20,ch2025_wPedo,1400,1,0
train,id02,2024-08-21,ch2025_mACStatus,1360,1,0
train,id02,2024-08-21,ch2025_mActivity,1440,1,0
train,id02,2024-08-21,ch2025_mAmbience,720,1,0
train,id02,2024-08-21,ch2025_mBle,15,1,0
train,id02,2024-08-21,ch2025_mGps,1440,1,0
train,id02,2024-08-21,ch2025_mLight,144,1,0
train,id02,2024-08-21,ch2025_mScreenStatus,1370,1,0
train,id02,2024-08-21,ch2025_mUsageStats,76,1,0
train,id02,2024-08-21,ch2025_mWifi,142,1,0
train,id02,2024-08-21,ch2025_wHr,816,1,0
train,id02,2024-08-21,ch2025_wLight,1101,1,0
train,id02,2024-08-21,ch2025_wPedo,1400,1,0
train,id02,2024-08-22,ch2025_mACStatus,1370,1,0
train,id02,2024-08-22,ch2025_mActivity,1440,1,0
train,id02,2024-08-22,ch2025_mAmbience,720,1,0
train,id02,2024-08-22,ch2025_mBle,21,1,0
train,id02,2024-08-22,ch2025_mGps,1419,1,0
train,id02,2024-08-22,ch2025_mLight,144,1,0
train,id02,2024-08-22,ch2025_mScreenStatus,1322,1,0
train,id02,2024-08-22,ch2025_mUsageStats,89,1,0
train,id02,2024-08-22,ch2025_mWifi,143,1,0
train,id02,2024-08-22,ch2025_wHr,1007,1,0
train,id02,2024-08-22,ch2025_wLight,1031,1,0
train,id02,2024-08-22,ch2025_wPedo,1291,1,0
train,id02,2024-08-23,ch2025_mACStatus,1293,1,0
train,id02,2024-08-23,ch2025_mActivity,1353,1,0
train,id02,2024-08-23,ch2025_mAmbience,675,1,0
train,id02,2024-08-23,ch2025_mBle,6,1,0
train,id02,2024-08-23,ch2025_mGps,1355,1,0
train,id02,2024-08-23,ch2025_mLight,137,1,0
train,id02,2024-08-23,ch2025_mScreenStatus,1290,1,0
train,id02,2024-08-23,ch2025_mUsageStats,70,1,0
train,id02,2024-08-23,ch2025_mWifi,132,1,0
train,id02,2024-08-23,ch2025_wHr,733,1,0
train,id02,2024-08-23,ch2025_wLight,930,1,0
train,id02,2024-08-23,ch2025_wPedo,729,1,0
train,id02,2024-08-24,ch2025_mACStatus,1411,1,0
train,id02,2024-08-24,ch2025_mActivity,1431,1,0
train,id02,2024-08-24,ch2025_mAmbience,692,1,0
train,id02,2024-08-24,ch2025_mBle,13,1,0
train,id02,2024-08-24,ch2025_mGps,1331,1,0
train,id02,2024-08-24,ch2025_mLight,143,1,0
train,id02,2024-08-24,ch2025_mScreenStatus,1362,1,0
train,id02,2024-08-24,ch2025_mUsageStats,49,1,0
train,id02,2024-08-24,ch2025_mWifi,131,1,0
train,id02,2024-08-24,ch2025_wHr,613,1,0
train,id02,2024-08-24,ch2025_wLight,691,1,0
train,id02,2024-08-24,ch2025_wPedo,692,1,0
train,id02,2024-09-10,ch2025_mACStatus,1399,1,0
train,id02,2024-09-10,ch2025_mActivity,1440,1,0
train,id02,2024-09-10,ch2025_mAmbience,720,1,0
train,id02,2024-09-10,ch2025_mBle,14,1,0
train,id02,2024-09-10,ch2025_mGps,1440,1,0
train,id02,2024-09-10,ch2025_mLight,144,1,0
train,id02,2024-09-10,ch2025_mScreenStatus,1410,1,0
train,id02,2024-09-10,ch2025_mUsageStats,77,1,0
train,id02,2024-09-10,ch2025_mWifi,137,1,0
train,id02,2024-09-10,ch2025_wHr,665,1,0
train,id02,2024-09-10,ch2025_wLight,690,1,0
train,id02,2024-09-10,ch2025_wPedo,667,1,0
train,id02,2024-09-11,ch2025_mACStatus,1282,1,0
train,id02,2024-09-11,ch2025_mActivity,1291,1,0
train,id02,2024-09-11,ch2025_mAmbience,641,1,0
train,id02,2024-09-11,ch2025_mBle,25,1,0
train,id02,2024-09-11,ch2025_mGps,1230,1,0
train,id02,2024-09-11,ch2025_mLight,130,1,0
train,id02,2024-09-11,ch2025_mScreenStatus,1291,1,0
train,id02,2024-09-11,ch2025_mUsageStats,81,1,0
train,id02,2024-09-11,ch2025_mWifi,110,1,0
train,id02,2024-09-11,ch2025_wHr,537,1,0
train,id02,2024-09-11,ch2025_wLight,802,1,0
train,id02,2024-09-11,ch2025_wPedo,901,1,0
train,id02,2024-09-12,ch2025_mACStatus,1411,1,0
train,id02,2024-09-12,ch2025_mActivity,1431,1,0
train,id02,2024-09-12,ch2025_mAmbience,692,1,0
train,id02,2024-09-12,ch2025_mBle,15,1,0
train,id02,2024-09-12,ch2025_mGps,1427,1,0
train,id02,2024-09-12,ch2025_mLight,144,1,0
train,id02,2024-09-12,ch2025_mScreenStatus,1361,1,0
train,id02,2024-09-12,ch2025_mUsageStats,78,1,0
train,id02,2024-09-12,ch2025_mWifi,143,1,0
train,id02,2024-09-12,ch2025_wHr,707,1,0
train,id02,2024-09-12,ch2025_wLight,1265,1,0
train,id02,2024-09-12,ch2025_wPedo,1392,1,0
train,id02,2024-09-13,ch2025_mACStatus,1365,1,0
train,id02,2024-09-13,ch2025_mActivity,1405,1,0
train,id02,2024-09-13,ch2025_mAmbience,706,1,0
train,id02,2024-09-13,ch2025_mBle,9,1,0
train,id02,2024-09-13,ch2025_mGps,1399,1,0
train,id02,2024-09-13,ch2025_mLight,142,1,0
train,id02,2024-09-13,ch2025_mScreenStatus,1365,1,0
train,id02,2024-09-13,ch2025_mUsageStats,68,1,0
train,id02,2024-09-13,ch2025_mWifi,138,1,0
train,id02,2024-09-13,ch2025_wHr,582,1,0
train,id02,2024-09-13,ch2025_wLight,1222,1,0
train,id02,2024-09-13,ch2025_wPedo,1325,1,0
train,id02,2024-09-15,ch2025_mACStatus,1440,1,0
train,id02,2024-09-15,ch2025_mActivity,1440,1,0
train,id02,2024-09-15,ch2025_mAmbience,720,1,0
train,id02,2024-09-15,ch2025_mBle,7,1,0
train,id02,2024-09-15,ch2025_mGps,1436,1,0
train,id02,2024-09-15,ch2025_mLight,144,1,0
train,id02,2024-09-15,ch2025_mScreenStatus,1440,1,0
train,id02,2024-09-15,ch2025_mUsageStats,41,1,0
train,id02,2024-09-15,ch2025_mWifi,122,1,0
train,id02,2024-09-15,ch2025_wHr,0,0,1
train,id02,2024-09-15,ch2025_wLight,1222,1,0
train,id02,2024-09-15,ch2025_wPedo,1360,1,0
train,id02,2024-09-16,ch2025_mACStatus,1440,1,0
train,id02,2024-09-16,ch2025_mActivity,1440,1,0
train,id02,2024-09-16,ch2025_mAmbience,720,1,0
train,id02,2024-09-16,ch2025_mBle,20,1,0
train,id02,2024-09-16,ch2025_mGps,1440,1,0
train,id02,2024-09-16,ch2025_mLight,144,1,0
train,id02,2024-09-16,ch2025_mScreenStatus,1440,1,0
train,id02,2024-09-16,ch2025_mUsageStats,64,1,0
train,id02,2024-09-16,ch2025_mWifi,126,1,0
train,id02,2024-09-16,ch2025_wHr,0,0,1
train,id02,2024-09-16,ch2025_wLight,1270,1,0
train,id02,2024-09-16,ch2025_wPedo,1030,1,0
train,id02,2024-09-18,ch2025_mACStatus,1430,1,0
train,id02,2024-09-18,ch2025_mActivity,1440,1,0
train,id02,2024-09-18,ch2025_mAmbience,720,1,0
train,id02,2024-09-18,ch2025_mBle,21,1,0
train,id02,2024-09-18,ch2025_mGps,1440,1,0
train,id02,2024-09-18,ch2025_mLight,144,1,0
train,id02,2024-09-18,ch2025_mScreenStatus,1430,1,0
train,id02,2024-09-18,ch2025_mUsageStats,62,1,0
train,id02,2024-09-18,ch2025_mWifi,143,1,0
train,id02,2024-09-18,ch2025_wHr,581,1,0
train,id02,2024-09-18,ch2025_wLight,1322,1,0
train,id02,2024-09-18,ch2025_wPedo,1315,1,0
train,id02,2024-09-19,ch2025_mACStatus,1440,1,0
train,id02,2024-09-19,ch2025_mActivity,1440,1,0
train,id02,2024-09-19,ch2025_mAmbience,720,1,0
train,id02,2024-09-19,ch2025_mBle,31,1,0
train,id02,2024-09-19,ch2025_mGps,1424,1,0
train,id02,2024-09-19,ch2025_mLight,144,1,0
train,id02,2024-09-19,ch2025_mScreenStatus,1440,1,0
train,id02,2024-09-19,ch2025_mUsageStats,77,1,0
train,id02,2024-09-19,ch2025_mWifi,140,1,0
train,id02,2024-09-19,ch2025_wHr,506,1,0
train,id02,2024-09-19,ch2025_wLight,1227,1,0
train,id02,2024-09-19,ch2025_wPedo,1305,1,0
train,id02,2024-09-20,ch2025_mACStatus,1440,1,0
train,id02,2024-09-20,ch2025_mActivity,1440,1,0
train,id02,2024-09-20,ch2025_mAmbience,720,1,0
train,id02,2024-09-20,ch2025_mBle,28,1,0
